SITE	MHAB	Punto	LABEL	OX	OY	SITE	SITE*	MICRO	MICROCAMPO	PUNTO	PMAH_sd	PMAH_pl	TBAC_sd	TBAC_pl	BVUL_sd	BVUL_pl	BVUL_pl2	CMON_sd	CMON_pl	CMON_pl2	PNIG_sd	PNIG_pl	PNIG_pl2	RSAX_sd	RSAX_pl	RSAX_pl2	HHEL_sd	HHEL_pl	HHEL_pl2	ROSA_sd	ROSA_pl	ROSA_pl2	LARB_sd	LARB_pl	LARB_pl2	JPHO_sd	JPHO_pl	JPHO_pl2	JCOM_sd	JCOM_pl	JCOM_pl2	AGRA_sd	AGRA_pl	AGRA_pl2	AITA_sd	AITA_pl	AITA_pl2
IN	R	46	INR46	91.68	213.66	IN	NEW	R	R	46	2	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
IN	R	47	INR47	90.1	215.55	IN	NEW	R	R	47	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	48	INR48	91.06	214.7	IN	NEW	R	R	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	49	INR49	96.91	217.53	IN	NEW	R	R	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	50	INR50	95.42	214.23	IN	NEW	R	R	50	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0
IN	R	51	INR51	79.86	219.66	IN	NEW	R	R	51	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	52	INR52	81.61	219.8	IN	NEW	R	R	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	53	INR53	78.91	222.72	IN	NEW	R	R	53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	54	INR54	77.01	223.66	IN	NEW	R	R	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	55	INR55	80.34	224.77	IN	NEW	R	R	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	56	INR56	81.18	224.51	IN	NEW	R	R	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	57	INR57	82.72	226.11	IN	NEW	R	R	57	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	58	INR58	81.92	226.84	IN	NEW	R	R	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	59	INR59	80.94	227.81	IN	NEW	R	R	59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	60	INR60	83.21	228.87	IN	NEW	R	R	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	61	INR61	84.03	226.61	IN	NEW	R	R	61	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	62	INR62	90.1	225.65	IN	NEW	R	R	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	63	INR63	91.01	228.87	IN	NEW	R	R	63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	64	INR64	87.39	235	IN	NEW	R	R	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	65	INR65	83.1	237.49	IN	NEW	R	R	65	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	66	INR66	80.34	245.63	IN	NEW	R	R	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	67	INR67	87.34	249.14	IN	NEW	R	R	67	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	68	INR68	99.01	257.29	IN	NEW	R	R	68	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	69	INR69	95.37	259.49	IN	NEW	R	R	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	70	INR70	92.27	262.67	IN	NEW	R	R	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	71	INR71	79.3	362.75	IN	NEW	R	R	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	72	INR72	83.54	371.17	IN	NEW	R	R	72	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	73	INR73	89.32	371.23	IN	NEW	R	R	73	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	74	INR74	93.26	374.04	IN	NEW	R	R	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	75	INR75	95.34	370.82	IN	NEW	R	R	75	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	76	INR76	91.24	381.33	IN	NEW	R	R	76	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	77	INR77	95.04	383.1	IN	NEW	R	R	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	78	INR78	98.43	384.85	IN	NEW	R	R	78	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	79	INR79	101.99	387.5	IN	NEW	R	R	79	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	R	80	INR80	107.91	395.52	IN	NEW	R	R	80	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	41	INS41	41.71	277.82	IN	NEW	S	S	41	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	42	INS42	36.17	264.13	IN	NEW	S	S	42	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	43	INS43	37.48	259.77	IN	NEW	S	S	43	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	44	INS44	41.55	254.01	IN	NEW	S	S	44	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	45	INS45	43.44	249.22	IN	NEW	S	S	45	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	46	INS46	45.09	243.34	IN	NEW	S	S	46	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	47	INS47	47.74	240.08	IN	NEW	S	S	47	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	48	INS48	50.82	238.22	IN	NEW	S	S	48	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	49	INS49	52.84	236.14	IN	NEW	S	S	49	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	50	INS50	46.55	235.68	IN	NEW	S	S	50	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	51	INS51	30.14	279.63	IN	NEW	S	S	51	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	52	INS52	36.26	296.04	IN	NEW	S	S	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	53	INS53	43.38	311.8	IN	NEW	S	S	53	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	54	INS54	45.87	326.21	IN	NEW	S	S	54	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	55	INS55	77.1	356.52	IN	NEW	S	S	55	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	56	INS56	69.8	348.94	IN	NEW	S	S	56	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	57	INS57	49.08	303.95	IN	NEW	S	S	57	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	58	INS58	43.29	286.76	IN	NEW	S	S	58	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	59	INS59	46.06	279.07	IN	NEW	S	S	59	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	60	INS60	54.59	321.54	IN	NEW	S	S	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	61	INS61	52.14	245.63	IN	NEW	S	S	61	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	62	INS62	57.11	244.62	IN	NEW	S	S	62	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	63	INS63	58.33	248.53	IN	NEW	S	S	63	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	64	INS64	64.1	247.05	IN	NEW	S	S	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	65	INS65	68.13	247.79	IN	NEW	S	S	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	66	INS66	70.1	250.41	IN	NEW	S	S	66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	67	INS67	74.28	249.13	IN	NEW	S	S	67	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	68	INS68	75.89	253.34	IN	NEW	S	S	68	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	69	INS69	79.55	254.7	IN	NEW	S	S	69	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	70	INS70	75.83	262.44	IN	NEW	S	S	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	71	INS71	87.14	264.33	IN	NEW	S	S	71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	72	INS72	90.05	272.32	IN	NEW	S	S	72	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	73	INS73	91.56	276.46	IN	NEW	S	S	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	74	INS74	104.77	301.5	IN	NEW	S	S	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	75	INS75	109.14	304.06	IN	NEW	S	S	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	76	INS76	114.84	306.58	IN	NEW	S	S	76	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	77	INS77	116.5	312.4	IN	NEW	S	S	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	78	INS78	120.32	314.11	IN	NEW	S	S	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	79	INS79	123.21	318.4	IN	NEW	S	S	79	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	S	80	INS80	122.82	322.67	IN	NEW	S	S	80	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	1	INA1	12.68	178.07	IN	OLD	A	A	1	8	0	0	0	3	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	2	INA2	-1.15	169.45	IN	OLD	A	A	2	14	3	0	0	0	13	12	0	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	A	3	INA3	-19.34	166.82	IN	OLD	A	A	3	4	7	0	0	0	2	2	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	4	INA4	-21.53	168.46	IN	OLD	A	A	4	5	1	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	5	INA5	-12.48	182.04	IN	OLD	A	A	5	137	7	2	0	6	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	6	INA6	-25	159.23	IN	OLD	A	A	6	65	10	0	0	1	3	2	2	1	0	3	0	0	0	0	0	0	1	0	6	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	A	7	INA7	-24.32	165.01	IN	OLD	A	A	7	32	2	0	0	7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	8	INA8	-24.64	161.46	IN	OLD	A	A	8	6	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	9	INA9	-41.02	172.14	IN	OLD	A	A	9	5	2	0	0	2	5	5	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	10	INA10	-51.21	176.11	IN	OLD	A	A	10	84	5	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	11	INA11	-69.81	170.28	IN	OLD	A	A	11	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	12	INA12	-64.98	120.89	IN	OLD	A	A	12	1	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	13	INA13	-94.55	128.47	IN	OLD	A	A	13	0	0	0	0	9	8	8	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	14	INA14	-100.3	128.02	IN	OLD	A	A	14	0	1	0	0	7	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0
IN	A	15	INA15	-130.47	115.18	IN	OLD	A	A	15	1	0	1	0	5	0	0	1	0	0	11	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	16	INA16	-130.41	121.69	IN	OLD	A	A	16	0	0	0	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	A	17	INA17	-129.03	128.28	IN	OLD	A	A	17	1	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	18	INA18	-141.22	154.09	IN	OLD	A	A	18	0	0	0	0	1	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	19	INA19	47.21	155.73	IN	OLD	A	A	19	16	5	0	0	2	0	0	0	0	0	18	0	0	1	2	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	20	INA20	52.05	155.28	IN	OLD	A	A	20	90	14	0	0	1	2	2	1	2	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	21	INA21	59.99	153.22	IN	OLD	A	A	21	28	15	1	0	2	2	0	0	3	0	7	0	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	22	INA22	61.41	158.29	IN	OLD	A	A	22	53	9	1	1	1	6	5	5	19	13	7	0	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0
IN	A	23	INA23	61.24	148.58	IN	OLD	A	A	23	20	4	0	0	1	3	2	0	0	0	5	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	A	24	INA24	54.98	131.39	IN	OLD	A	A	24	28	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
IN	A	25	INA25	41.88	115.92	IN	OLD	A	A	25	55	2	8	0	1	0	0	2	1	0	5	0	0	4	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	26	INA26	32.81	111.69	IN	OLD	A	A	26	9	0	2	0	1	0	0	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	27	INA27	22.7	121.8	IN	OLD	A	A	27	119	2	8	0	1	0	0	0	1	0	7	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	A	28	INA28	40.8	107.14	IN	OLD	A	A	28	14	6	1	0	1	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	29	INA29	39.38	97.94	IN	OLD	A	A	29	44	1	15	0	45	3	3	93	5	4	4	0	0	1	0	0	0	1	1	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
IN	A	30	INA30	42.29	95.5	IN	OLD	A	A	30	109	10	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
IN	A	31	INA31	28.43	80.42	IN	OLD	A	A	31	28	11	3	0	2	1	1	1	5	4	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	A	32	INA32	16.28	56.89	IN	OLD	A	A	32	11	8	0	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	A	33	INA33	-5.15	15.77	IN	OLD	A	A	33	7	1	1	0	3	1	1	6	1	1	0	0	0	21	1	1	0	1	1	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IN	A	34	INA34	-59.99	-16.37	IN	OLD	A	A	34	1	1	4	0	0	0	0	2	7	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	35	INA35	-64.22	-7.06	IN	OLD	A	A	35	11	0	11	0	2	0	0	8	5	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
IN	A	36	INA36	-64.22	7.64	IN	OLD	A	A	36	28	2	85	0	5	1	1	6	0	0	4	0	0	8	0	0	4	0	0	6	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0
IN	A	37	INA37	-66.86	17.49	IN	OLD	A	A	37	28	0	315	0	22	5	1	7	1	0	2	0	0	10	0	0	0	0	0	3	0	0	0	0	0	9	0	0	6	0	0	1	0	0	0	0	0
IN	A	38	INA38	-88.16	10.51	IN	OLD	A	A	38	9	0	204	0	5	0	0	4	0	0	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
IN	A	39	INA39	-71.05	48.78	IN	OLD	A	A	39	30	0	854	0	14	0	0	6	0	0	0	0	0	5	0	0	4	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
IN	A	40	INA40	40.35	128.48	IN	OLD	A	A	40	49	1	424	0	6	0	0	5	0	0	8	0	0	9	0	0	1	0	0	5	0	0	1	0	0	1	0	0	4	0	0	1	0	0	0	0	0
IN	A	41	INA41	-56.02	-19.67	IN	OLD	A	A	41	0	1	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	42	INA42	-62.47	-13.27	IN	OLD	A	A	42	9	3	3	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	A	43	INA43	-59.19	-1.65	IN	OLD	A	A	43	2	0	1	0	0	0	0	2	0	0	0	0	0	102	1	0	0	0	0	4	0	0	0	0	0	21	0	0	3	0	0	0	0	0	0	0	0
IN	A	44	INA44	-71.3	7.02	IN	OLD	A	A	44	7	0	2	0	3	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	45	INA45	-70.31	1.51	IN	OLD	A	A	45	3	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	46	INA46	-67.42	13.18	IN	OLD	A	A	46	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	47	INA47	-68.27	14.65	IN	OLD	A	A	47	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	48	INA48	-74.38	15.73	IN	OLD	A	A	48	2	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	49	INA49	-50.87	20.5	IN	OLD	A	A	49	4	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
IN	A	50	INA50	14.93	104.48	IN	OLD	A	A	50	7	0	4	0	1	0	0	2	0	0	2	0	0	1	0	0	6	0	0	0	0	0	0	0	0	52	0	0	0	0	0	1	0	0	0	0	0
IN	A	51	INA51	-71.47	-11.77	IN	OLD	A	A	51	41	3	4	0	7	0	0	5	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	52	INA52	-74.77	-12.02	IN	OLD	A	A	52	98	17	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
IN	A	53	INA53	-22.45	20.53	IN	OLD	A	A	53	25	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
