NNNM3     7    119  127  176  186  244  246  104  104  143  161  221  222  231  231  95   95   118  118  194  198  257  261
NNNM4     7    119  119  176  186  244  246  104  104  161  161  221  222  231  231  95   95   118  146  198  198  257  257
NNNM5     7    113  113  176  178  244  246  104  110  161  185  221  221  231  235  93   97   118  144  200  200  257  269
NNNM6     7    119  119  176  178  244  246  104  110  161  173  221  221  231  235  95   95   118  118  194  198  257  261
901  7    121  127  178  192  244  246  104  104  177  183  221  221  231  235  97   101  118  144  194  202  265  265
902  7    121  121  178  178  244  246  104  104  167  183  221  221  235  235  93   97   118  136  194  194  265  265
903  7    121  121  178  178  244  244  104  112  183  183  221  221  235  235  93   93   118  118  198  198  257  265
904  7    121  121  178  178  244  246  104  104  167  183  221  221  235  235  93   97   136  136  194  198  265  265
905  7    121  127  178  178  244  246  104  112  143  183  221  221  235  235  97   101  118  144  194  198  265  265
906  7    121  121  178  178  246  246  104  112  167  183  221  221  235  235  93   97   118  118  194  198  257  265
907  7    119  119  176  206  244  246  104  104  143  167  221  228  231  231  97   97   136  136  198  198  255  261
908  7    127  127  178  210  244  246  104  104  177  177  221  221  231  231  97   101  136  136  198  198  255  255
909  7    121  121  178  178  244  246  104  112  167  183  221  221  235  235  93   93   118  136  198  198  257  265
910  7    119  127  178  210  244  246  104  104  165  177  221  221  231  231  97   101  136  136  198  198  255  255
911  7    119  119  194  206  246  246  106  110  167  167  221  226  231  231  97   97   136  144  198  198  265  271
912  7    127  127  178  178  244  246  104  104  165  177  221  221  231  231  97   101  136  136  198  198  255  255
913  7    127  127  206  210  244  246  104  112  143  173  221  221  235  235  97   97   118  132  198  198  251  261
914  7    119  127  206  210  244  246  104  112  177  177  221  228  231  235  93   93   136  136  198  198  251  289
915  7    119  119  178  194  244  244  104  104  167  171  221  221  231  231  95   97   136  136  194  198  251  257
916  7    119  119  176  176  244  244  104  104  171  173  221  221  235  235  93   95   144  148  198  198  281  281
917  7    127  127  176  176  246  246  104  112  179  179  221  221  231  231  95   97   144  146  194  194  249  259
918  7    125  127  176  206  244  246  104  104  167  173  221  221  231  235  93   97   146  148  198  198  257  257
919  7    119  125  176  204  244  246  112  112  171  183  221  221  231  231  97   97   136  142  194  200  257  269
920  7    125  127  190  206  244  246  104  110  143  167  221  221  231  231  95   97   144  146  194  198  269  271
921  7    109  127  178  210  244  246  124  128  153  173  222  226  235  235  95   97   132  146  194  198  257  257
922  7    119  119  190  194  244  246  104  124  183  183  221  226  231  235  95   97   118  118  198  200  257  257
923  7    109  109  178  190  244  244  104  104  167  183  221  222  231  235  95   95   118  148  198  198  257  289
924  7    113  113  178  190  244  246  104  104  153  183  222  228  231  231  97   101  118  134  198  198  257  269
925  7    113  113  190  192  244  246  104  104  153  169  221  222  231  235  95   97   118  144  198  198  257  261
926  7    119  127  190  206  244  244  102  102  167  173  221  221  231  235  95   97   118  132  194  194  257  271
927  7    109  127  178  194  246  246  102  104  143  167  222  226  231  235  93   101  118  136  194  198  269  271
928  7    119  121  178  194  244  246  110  110  167  171  221  226  231  235  95   101  134  146  194  198  263  269
929  7    125  127  194  206  246  246  104  104  143  167  222  226  231  235  97   101  118  136  194  198  269  271
930  7    127  127  190  206  244  246  104  124  143  167  221  226  231  231  97   101  132  148  198  200  261  269
931  7    121  121  178  178  246  246  104  104  161  161  221  221  231  235  95   95   136  146  198  200  261  271
932  7    119  119  176  204  246  246  104  142  145  153  221  221  231  231  95   95   146  146  194  198  257  257
933  7    117  121  176  202  246  246  106  110  143  167  221  221  231  235  95   97   132  144  194  198  257  295
934  7    119  119  176  178  246  246  104  104  143  167  221  221  231  231  93   97   132  134  198  198  251  257
935  7    119  119  202  206  246  246  104  106  161  161  221  221  231  231  95   97   132  146  198  198  257  261
936  7    117  119  176  190  244  246  104  112  161  171  221  221  231  231  95   97   132  134  198  198  257  269
937  7    119  121  178  206  244  246  104  104  161  161  221  221  231  235  95   101  136  146  198  198  261  271
938  7    119  121  178  206  244  246  104  106  161  161  221  221  231  235  95   101  136  146  198  200  261  271
939  7    121  121  178  206  244  246  104  104  161  161  221  221  231  235  101  101  146  146  198  200  261  271
940  7    117  117  176  176  246  246  104  104  143  145  221  226  231  235  97   101  146  146  194  194  261  289
941  7    117  119  204  206  246  246  104  110  173  183  221  221  231  235  95   95   132  132  198  200  257  271
942  7    119  119  176  202  244  246  104  110  143  153  221  228  231  235  97   101  134  146  198  198  261  261
943  7    119  119  178  206  244  244  104  104  161  161  221  221  231  235  95   101  136  146  200  200  261  271
944  7    119  121  178  206  246  246  104  106  161  161  221  221  235  235  95   101  136  146  198  200  261  271
945  7    109  119  176  206  244  246  110  124  165  179  221  221  231  231  95   101  132  148  194  198  257  269
946  8    117  119  180  220  244  246  104  104  143  177  221  221  231  231  95   107  136  136  198  198  261  291
948  8    117  117  176  204  244  244  102  104  177  177  221  221  231  235  95   95   132  136  198  198  259  259
949  8    119  119  186  206  246  246  108  108  143  143  221  222  235  235  97   97   134  134  198  198  269  269
950  8    117  119  204  204  244  244  102  104  177  183  221  221  231  231  95   95   136  136  198  198  259  259
951  8    117  119  186  206  246  246  102  108  143  143  221  222  231  235  95   97   134  146  198  198  257  269
952  8    117  119  176  206  246  246  104  104  167  171  222  226  231  235  95   103  132  136  198  198  251  279
953  8    117  119  176  180  244  246  104  128  143  177  221  226  231  231  95   97   136  136  198  198  261  267
954  8    119  127  194  206  246  246  108  108  167  173  221  221  231  235  93   97   144  152  198  198  251  283
955  8    119  119  176  206  244  246  102  108  143  177  221  222  231  235  95   95   132  134  198  198  261  269
956  8    119  127  180  180  244  246  104  104  173  177  221  221  231  231  95   95   144  148  198  198  257  261
957  8    117  119  180  220  246  246  104  104  177  177  221  221  231  231  107  107  136  136  198  198  261  291
958  8    117  127  204  206  246  246  104  114  177  183  221  222  231  231  93   95   132  144  198  198  257  261
959  8    117  127  180  206  244  244  102  104  143  173  221  222  231  235  93   95   144  144  198  198  251  283
960  8    117  127  180  206  244  246  102  104  143  167  221  221  231  235  93   95   144  144  198  198  251  257
961  8    127  127  178  206  246  246  108  108  167  167  221  221  231  235  93   93   144  152  198  198  251  283
962  8    127  127  180  180  244  244  104  104  167  173  221  221  231  235  93   95   144  144  198  198  251  251
963  8    117  127  176  206  246  246  104  114  177  177  221  222  231  231  95   101  144  144  198  198  257  257
964  8    119  119  206  206  244  246  104  104  173  177  221  221  231  231  93   95   136  148  198  198  279  279
969  9    117  119  176  178  244  246  104  112  167  183  221  221  231  231  95   97   142  146  198  200  257  271
970  9    117  119  178  196  244  246  104  112  167  167  221  226  231  235  97   97   132  142  198  198  271  273
971  9    119  127  192  194  246  246  104  112  167  183  221  226  231  235  95   97   132  136  198  200  273  283
972  9    119  127  176  192  244  244  106  112  167  173  221  226  231  235  97   101  132  136  194  198  257  273
973  9    117  119  178  192  244  244  102  104  173  183  226  226  231  231  95   97   132  142  198  198  271  273
974  9    119  127  196  206  246  246  104  112  167  183  221  228  235  235  97   107  116  116  198  198  261  271
975  9    119  127  178  192  244  246  112  116  173  173  221  228  231  231  95   97   132  132  198  200  251  261
976  9    127  127  178  192  244  246  104  112  173  173  221  226  231  235  93   97   132  146  198  198  273  283
977  9    119  127  194  196  244  246  102  112  167  169  226  228  231  235  95   97   132  132  198  200  271  273
978  9    119  127  194  196  244  244  102  102  167  173  221  228  231  235  95   97   132  132  194  198  251  261
979  9    119  127  194  206  244  246  102  116  169  173  221  228  231  231  95   97   132  132  198  200  271  273
980  9    127  127  178  196  244  246  102  118  167  173  226  228  231  235  97   97   132  132  198  198  261  273
981  9    117  127  178  192  244  246  102  112  173  183  -9   -9   231  235  97   97   132  148  198  202  261  271
982  9    117  119  178  192  244  246  112  116  173  173  221  226  235  235  95   97   132  146  198  198  251  261
983  9    119  127  178  192  244  244  102  112  173  183  221  226  231  231  93   97   132  142  194  198  273  283
984  9    117  119  192  196  246  246  102  106  167  173  228  228  231  231  93   97   132  132  198  198  261  273
985  9    117  119  176  192  244  244  112  112  143  173  221  226  231  235  97   97   132  146  194  198  261  267
986  10   119  119  206  206  246  246  122  142  173  187  226  226  231  235  95   97   142  142  198  198  259  259
987  10   119  119  178  192  244  244  102  122  143  153  221  228  235  235  95   97   132  132  198  198  257  261
988  10   119  119  206  206  244  246  106  122  153  153  221  226  235  235  95   95   132  142  198  200  259  259
989  10   119  119  178  206  244  246  110  142  153  187  221  228  231  235  93   95   132  132  198  200  259  261
990  10   119  119  206  206  246  246  110  142  153  173  226  226  235  235  95   97   132  142  198  198  259  261
991  10   119  119  178  206  244  246  110  122  173  187  226  228  231  235  95   95   132  142  198  198  261  261
992  10   119  119  178  206  244  246  102  122  143  153  221  226  231  235  95   97   132  132  198  198  257  259
993  10   119  119  206  206  246  246  110  110  173  173  221  226  235  235  93   95   118  142  198  200  261  271
994  10   119  119  206  206  244  246  110  122  153  173  221  226  231  235  93   97   132  142  198  198  259  261
995  10   117  119  206  206  246  246  110  122  169  173  221  226  235  235  95   101  142  146  200  202  259  259
996  10   117  117  206  206  246  246  106  110  153  153  221  226  235  235  95   97   132  132  200  200  257  257
997  10   117  119  178  186  246  246  104  116  173  173  221  221  231  231  95   95   132  134  194  202  261  271
998  10   117  119  178  206  244  244  106  142  153  183  221  221  231  235  95   97   132  136  198  198  251  283
999  10   119  119  206  206  244  244  104  110  185  185  228  228  231  231  93   93   132  134  194  198  263  263
999* 10   117  119  204  206  244  246  104  142  173  183  221  226  231  235  95   97   132  132  194  198  273  283
1000 10   117  119  206  206  246  246  106  122  153  153  221  226  235  235  95   95   132  132  200  200  257  259
436  10   119  119  178  178  246  246  102  102  143  143  221  221  231  235  97   97   132  132  198  198  257  281
440  10   125  129  192  194  244  246  124  124  167  187  221  221  231  231  97   97   132  146  198  198  257  257
444  10   117  119  178  204  246  246  102  104  143  167  221  221  231  235  95   97   132  132  194  198  251  257
